file	size_bytes	status	baseline_min_ms	baseline_median_ms	baseline_mean_ms	baseline_max_ms	tested_min_ms	tested_median_ms	tested_mean_ms	tested_max_ms	ratio_baseline_over_tested	baseline_error	tested_error
cpython-3.8/Lib/test/test_json/test_fail.py	9041	ok	19.677109	20.110020	20.105973	20.558231	0.420372	0.508345	0.566735	0.975015	39.559822		
cpython-3.8/Lib/test/test_json/test_float.py	1211	ok	18.747943	19.416273	19.551342	20.432303	0.386555	0.955395	0.836901	1.311025	20.322778		
cpython-3.8/Lib/test/test_json/test_indent.py	1824	ok	18.050754	19.879609	19.616279	21.683285	0.398252	0.558137	0.730134	1.572946	35.617807		
cpython-3.8/Lib/test/test_json/test_pass1.py	1837	ok	17.588672	19.313958	19.425973	22.041684	0.334669	0.532141	0.666561	1.327258	36.294788		
cpython-3.8/Lib/test/test_json/test_pass2.py	448	ok	18.563624	19.050566	19.411979	21.006561	0.271074	0.325489	0.334591	0.401765	58.529119		
cpython-3.8/Lib/test/test_json/test_pass3.py	544	ok	17.487354	19.786402	19.570831	21.752098	0.305161	0.598614	0.629355	1.056449	33.053704		
cpython-3.8/Lib/test/test_json/test_recursion.py	3018	ok	18.085932	19.489066	19.861653	22.250130	0.431434	0.580565	0.758496	1.448512	33.569134		
cpython-3.8/Lib/test/test_json/test_scanstring.py	4655	ok	18.474456	18.981229	19.687442	22.060966	0.387521	0.511572	0.713423	1.247253	37.103711		
cpython-3.8/Lib/test/test_json/test_separators.py	1319	ok	17.729072	19.479093	19.313910	20.559758	0.370281	0.419705	0.538048	1.083162	46.411408		
cpython-3.8/Lib/test/test_json/test_speedups.py	2941	ok	17.753436	20.025383	19.824475	21.645964	0.473119	0.947647	1.096965	2.947990	21.131695		
cpython-3.8/Lib/test/test_json/test_tool.py	4702	ok	18.070417	20.421724	20.120443	21.864420	0.470414	0.539379	0.748421	1.809516	37.861579		
cpython-3.8/Lib/test/test_json/test_unicode.py	4132	ok	18.016099	20.090701	19.880202	22.168315	0.426424	0.508599	0.732684	1.247526	39.502027		
cpython-3.8/Lib/test/test_tools/__init__.py	825	ok	17.811263	19.036200	19.422210	21.406030	0.295449	0.342264	0.354896	0.458879	55.618440		
cpython-3.8/Lib/test/test_tools/__main__.py	72	ok	17.273832	19.393190	19.341046	21.443778	0.282571	0.394020	0.552436	0.962571	49.218750		
cpython-3.8/Lib/test/test_tools/test_fixcid.py	2958	ok	18.450868	18.942777	19.522794	21.609379	0.409765	0.475850	0.893888	3.008911	39.808279		
cpython-3.8/Lib/test/test_tools/test_gprof2html.py	919	ok	17.539761	19.086423	19.185433	21.449849	0.292918	0.363351	0.475823	1.043380	52.528854		
cpython-3.8/Lib/test/test_tools/test_i18n.py	9046	ok	18.404260	20.513713	19.958208	21.605429	0.506965	0.544017	0.630803	1.364653	37.707870		
cpython-3.8/Lib/test/test_tools/test_lll.py	1174	ok	17.452840	19.827302	19.504475	21.177806	0.334737	0.408045	0.513309	1.156697	48.590963		
cpython-3.8/Lib/test/test_tools/test_md5sum.py	2617	ok	18.648199	19.462297	19.576460	20.473704	0.388301	0.996497	1.108487	3.021182	19.530704		
cpython-3.8/Lib/test/test_tools/test_pathfix.py	4315	ok	18.061594	20.269444	19.953885	21.703465	0.416668	0.565786	0.786910	1.921023	35.825274		
cpython-3.8/Lib/test/test_tools/test_pdeps.py	824	ok	17.691419	19.468356	19.439110	21.177793	0.258579	0.488245	0.524916	0.902389	39.874162		
cpython-3.8/Lib/test/test_tools/test_pindent.py	8624	ok	18.338065	20.303223	20.410320	22.159388	0.445638	0.759443	1.028437	2.007570	26.734373		
cpython-3.8/Lib/test/test_tools/test_reindent.py	1006	ok	18.205943	19.821624	19.625879	20.936269	0.313924	0.440297	0.551570	0.822405	45.018795		
cpython-3.8/Lib/test/test_tools/test_sundry.py	1891	ok	18.104102	18.778214	19.394778	21.390406	0.329870	0.555607	0.615167	0.960061	33.797671		
cpython-3.8/Lib/test/test_tools/test_unparse.py	9041	ok	19.003371	20.831352	20.794979	22.282898	0.591543	1.159460	1.126079	1.586593	17.966425		
cpython-3.8/Lib/test/test_warnings/data/import_warning.py	89	ok	18.368036	19.164440	19.261174	20.945233	0.265433	0.372871	0.443389	0.902746	51.396992		
cpython-3.8/Lib/test/test_warnings/data/stacklevel.py	240	ok	17.786382	18.864983	19.070797	21.142851	0.301394	0.414042	0.560387	0.985031	45.562937		
cpython-3.8/Lib/test/test_warnings/__init__.py	53592	ok	24.122840	24.856874	25.167806	26.761205	1.264943	1.405630	1.540904	1.979710	17.683797		
cpython-3.8/Lib/test/test_warnings/__main__.py	53	ok	17.583485	19.076325	19.223685	21.223423	0.247682	0.478452	0.572671	1.052325	39.870921		
cpython-3.8/Lib/test/tracedmodules/__init__.py	203	ok	17.301990	19.430797	19.256949	21.459608	0.254901	0.339005	0.473237	0.948920	57.317063		
cpython-3.8/Lib/test/tracedmodules/testmod.py	143	ok	17.269758	19.110519	19.049629	21.250694	0.255910	0.345938	0.492787	0.981961	55.242667		
cpython-3.8/Lib/test/ziptestdata/testdata_module_inside_zip.py	69	ok	17.909710	18.786833	19.204127	21.363889	0.245223	0.316235	0.333731	0.536825	59.407912		
cpython-3.8/Lib/test/__init__.py	47	ok	17.121163	19.691164	19.387575	21.543156	0.279215	0.322270	0.447352	0.975509	61.101495		
cpython-3.8/Lib/test/__main__.py	41	ok	17.268640	19.299270	19.113486	20.994570	0.275324	0.369836	0.567159	1.094087	52.183358		
cpython-3.8/Lib/test/_test_multiprocessing.py	187883	ok	42.710773	43.979041	44.291868	46.727427	4.369026	4.957237	4.945509	5.791534	8.871685		
cpython-3.8/Lib/test/ann_module.py	1104	ok	18.011128	19.336920	19.489425	21.223413	0.412209	0.667451	0.696615	1.061735	28.971293		
cpython-3.8/Lib/test/ann_module2.py	519	ok	17.602942	19.608970	19.351524	20.675898	0.312075	0.360324	0.485110	0.904408	54.420384		
cpython-3.8/Lib/test/ann_module3.py	448	ok	17.554795	19.559407	19.483956	21.173162	0.273505	0.349410	0.445304	0.912017	55.978427		
cpython-3.8/Lib/test/audiotests.py	12761	ok	19.249156	21.380451	21.095482	22.883033	0.616787	0.713963	0.921607	1.674995	29.946151		
cpython-3.8/Lib/test/audit-tests.py	9300	ok	19.962496	20.610743	20.740471	21.722934	0.635835	0.768807	0.967070	1.809446	26.808731		
cpython-3.8/Lib/test/autotest.py	209	ok	17.363782	19.067475	19.137923	21.321506	0.279501	0.649533	0.641314	1.108085	29.355657		
cpython-3.8/Lib/test/bisect_cmd.py	4967	ok	17.791398	20.166206	19.946349	21.927237	0.487433	0.594742	0.895637	2.704419	33.907485		
cpython-3.8/Lib/test/bytecode_helper.py	1600	ok	17.888332	19.052874	19.476929	21.774587	0.324895	0.404742	0.543342	0.994420	47.074069		
cpython-3.8/Lib/test/coding20731.py	22	ok	17.179759	19.184886	18.982508	20.502370	1.334936	1.430678	1.605170	2.308006	13.409646		
cpython-3.8/Lib/test/curses_tests.py	1242	ok	17.841285	19.514034	19.331564	21.056191	0.338695	0.766485	0.748785	1.129963	25.459111		
cpython-3.8/Lib/test/dataclass_module_1.py	837	ok	17.582229	19.114695	19.331365	21.436214	0.345558	0.426833	0.665071	1.233631	44.782592		
cpython-3.8/Lib/test/dataclass_module_1_str.py	835	ok	17.611440	19.284115	19.283055	20.699570	0.293197	0.373076	0.522104	1.045417	51.689572		
cpython-3.8/Lib/test/dataclass_module_2.py	756	ok	17.365219	18.636079	19.092746	21.403951	0.277602	0.418715	0.540185	0.953610	44.507830		
cpython-3.8/Lib/test/dataclass_module_2_str.py	754	ok	17.439476	19.466883	19.302839	21.536994	0.261131	0.376714	0.506825	0.855471	51.675478		
cpython-3.8/Lib/test/dataclass_textanno.py	126	ok	17.890698	18.791047	19.005599	21.118551	0.293391	0.309360	0.433560	0.924013	60.741763		
cpython-3.8/Lib/test/datetimetester.py	245595	ok	50.606454	52.919984	52.563858	53.872044	5.173621	5.461562	5.704091	6.681243	9.689532		
cpython-3.8/Lib/test/dis_module.py	76	ok	17.300622	19.566813	19.384268	21.363180	0.269060	0.349082	0.454635	1.148243	56.052122		
cpython-3.8/Lib/test/doctest_aliases.py	240	ok	18.410573	19.218357	19.241273	20.229744	0.394077	0.833564	0.759702	1.007436	23.055652		
cpython-3.8/Lib/test/double_const.py	1212	ok	17.511522	19.640393	19.485086	21.544197	0.326009	0.651888	0.655961	1.029603	30.128487		
cpython-3.8/Lib/test/final_a.py	411	ok	18.151613	19.379401	19.337809	20.466865	0.300058	0.395516	0.496856	0.794226	48.997814		
cpython-3.8/Lib/test/final_b.py	411	ok	17.438773	19.286407	19.133608	20.345625	0.289267	0.389748	0.522261	0.946066	49.484295		
cpython-3.8/Lib/test/fork_wait.py	2591	ok	17.708327	19.574000	19.825384	21.884340	0.403453	0.502168	0.609381	1.190812	38.978958		
cpython-3.8/Lib/test/future_test1.py	229	ok	17.534013	19.039988	19.210956	21.049521	0.310135	0.662664	0.694650	1.287152	28.732473		
cpython-3.8/Lib/test/future_test2.py	149	ok	17.257490	18.867855	19.127859	21.307683	0.261852	0.419007	0.520302	1.001757	45.029882		
cpython-3.8/Lib/test/gdb_sample.py	153	ok	17.987724	18.926287	19.254888	21.497427	0.287180	0.318206	0.370917	0.716887	59.478010		
cpython-3.8/Lib/test/good_getattr.py	198	ok	17.468727	19.657314	19.613852	21.779467	0.297721	0.718856	0.723293	1.209208	27.345260		
cpython-3.8/Lib/test/imp_dummy.py	63	ok	17.192622	19.109675	19.176943	21.470286	0.299216	0.478815	0.649980	1.310767	39.910353		
cpython-3.8/Lib/test/inspect_fodder.py	1927	ok	18.412207	19.708745	19.609925	20.471516	0.397345	0.645717	0.743844	1.312325	30.522260		
cpython-3.8/Lib/test/inspect_fodder2.py	2110	ok	17.915270	19.970788	19.493403	21.184454	0.445301	0.501040	0.686996	1.236013	39.858653		
cpython-3.8/Lib/test/list_tests.py	16936	ok	20.739205	22.336240	22.370232	24.182746	0.729918	0.886649	1.033461	1.585063	25.191758		
cpython-3.8/Lib/test/lock_tests.py	28943	ok	21.141391	23.025265	23.138751	24.508755	0.979892	1.126858	1.313362	1.800430	20.433163		
cpython-3.8/Lib/test/make_ssl_certs.py	9468	ok	19.334076	20.095417	20.002579	20.538857	0.461011	0.508540	0.581967	1.015643	39.515877		
cpython-3.8/Lib/test/mapping_tests.py	22268	ok	21.233533	22.591612	22.743512	24.680724	0.901220	1.011408	1.162213	1.553259	22.336800		
cpython-3.8/Lib/test/memory_watchdog.py	859	ok	17.668330	19.969812	19.699612	21.486272	0.413234	0.780339	0.714308	0.977508	25.591204		
cpython-3.8/Lib/test/mock_socket.py	3611	ok	18.750247	20.291084	20.142150	21.276409	0.520228	0.893264	0.842589	1.400186	22.715672		
cpython-3.8/Lib/test/mod_generics_cache.py	1160	ok	17.508113	19.550821	19.381535	21.314861	0.272672	0.531070	0.534301	0.939091	36.813992		
cpython-3.8/Lib/test/mp_fork_bomb.py	448	ok	17.890578	19.452309	19.473056	21.026122	0.299186	0.439020	0.509523	0.781445	44.308517		
cpython-3.8/Lib/test/mp_preload.py	351	ok	18.523079	19.150594	19.518970	21.043692	0.261076	0.411774	0.494849	0.754790	46.507571		
cpython-3.8/Lib/test/multibytecodec_support.py	14509	ok	19.881401	21.226683	21.305912	22.846008	0.689461	1.111242	1.092795	1.513722	19.101772		
cpython-3.8/Lib/test/outstanding_bugs.py	370	ok	17.484212	18.887233	19.137128	21.488010	0.297791	0.782273	0.717732	1.064988	24.144049		
cpython-3.8/Lib/test/pickletester.py	139255	ok	33.810885	34.181660	34.779451	36.990032	2.954630	3.544845	3.492710	4.076050	9.642639		
cpython-3.8/Lib/test/profilee.py	3041	ok	14.796647	16.767809	16.590991	18.260019	0.281976	0.359588	0.435009	0.879190	46.630625		
cpython-3.8/Lib/test/pyclbr_input.py	648	ok	14.448436	16.527458	16.522290	19.144274	0.266037	0.412115	0.498371	0.804803	40.103989		
cpython-3.8/Lib/test/pydoc_mod.py	713	ok	14.781332	16.347336	16.495676	18.220048	0.271863	0.451647	0.513599	0.888841	36.194936		
cpython-3.8/Lib/test/pydocfodder.py	6332	ok	15.284682	17.072366	17.173142	18.498308	0.433294	0.532571	0.759144	1.411460	32.056497		
cpython-3.8/Lib/test/pythoninfo.py	20831	ok	16.714217	18.047377	18.201881	20.292441	0.638743	0.804645	0.929280	1.633132	22.428983		
cpython-3.8/Lib/test/re_tests.py	26552	ok	16.761560	18.461661	18.652852	20.882110	0.604413	1.091780	1.024234	1.322061	16.909690		
cpython-3.8/Lib/test/regrtest.py	1366	ok	14.462740	16.603413	16.441502	17.848873	0.271871	0.734194	0.711525	1.075854	22.614484		
cpython-3.8/Lib/test/relimport.py	27	ok	14.386826	16.395253	16.190449	18.227104	0.193744	0.738786	0.603219	0.924498	22.192166		
cpython-3.8/Lib/test/reperf.py	538	ok	14.517438	16.191893	16.366772	18.774793	0.268375	0.695322	0.664687	1.096251	23.286895		
cpython-3.8/Lib/test/sample_doctest.py	1041	ok	14.410593	16.423915	16.325728	18.007252	0.256731	0.689089	0.687558	0.960991	23.834253		
cpython-3.8/Lib/test/sample_doctest_no_docstrings.py	227	ok	14.287004	15.507684	15.855200	18.630279	0.231720	0.266145	0.510229	1.228222	58.267704		
cpython-3.8/Lib/test/sample_doctest_no_doctests.py	269	ok	14.336564	15.859183	16.133298	18.622220	0.237811	0.374714	0.599820	1.227339	42.323425		
cpython-3.8/Lib/test/seq_tests.py	14523	ok	16.579714	18.745389	18.625629	20.892458	0.607590	0.706389	0.881327	1.351675	26.536932		
cpython-3.8/Lib/test/signalinterproctester.py	2761	ok	14.710777	16.115424	16.461737	18.908384	0.309619	0.345658	0.446821	1.137501	46.622454		
cpython-3.8/Lib/test/sortperf.py	4806	ok	15.192924	16.432197	16.697216	19.133116	0.354634	0.395705	0.404879	0.491105	41.526344		
cpython-3.8/Lib/test/ssl_servers.py	7211	ok	15.548864	17.229424	17.285164	19.592589	0.478685	0.880886	0.838158	1.217477	19.559209		
cpython-3.8/Lib/test/ssltests.py	1051	ok	14.864260	16.484752	16.677979	18.323231	0.242688	0.412293	0.680499	1.505236	39.983085		
cpython-3.8/Lib/test/string_tests.py	66201	ok	27.118503	29.061848	28.995315	31.363797	1.386026	1.595656	1.763561	2.435444	18.213107		
cpython-3.8/Lib/test/test___all__.py	4215	ok	18.797021	19.751547	19.743555	20.501349	0.428269	0.619258	0.795524	1.500242	31.895515		
cpython-3.8/Lib/test/test___future__.py	2421	ok	17.818777	20.041419	19.623060	20.425800	0.337358	0.430531	0.583175	1.181528	46.550451		
cpython-3.8/Lib/test/test__locale.py	8019	ok	18.327622	20.679993	20.377104	21.700956	0.576185	1.066326	1.174006	2.846965	19.393687		
cpython-3.8/Lib/test/test__opcode.py	3107	ok	17.947888	20.197996	19.865204	20.884475	0.396662	0.609982	0.696551	1.200994	33.112429		
cpython-3.8/Lib/test/test__osx_support.py	13983	ok	19.630713	20.527365	20.354667	21.443659	0.512932	0.614807	0.648664	1.071155	33.388295		
cpython-3.8/Lib/test/test__xxsubinterpreters.py	70344	ok	26.267974	27.332831	27.544010	28.682707	1.650247	1.759677	1.898903	2.605780	15.532866		
cpython-3.8/Lib/test/test_abc.py	18433	ok	20.112858	21.690465	21.929255	23.991659	0.834567	0.913405	1.093157	1.634633	23.746809		
cpython-3.8/Lib/test/test_abstract_numbers.py	1528	ok	17.757853	19.485316	19.302109	20.749736	0.318533	0.373490	0.492642	1.070901	52.170962		
cpython-3.8/Lib/test/test_aifc.py	18108	ok	20.913838	21.495925	21.639937	23.169316	0.720171	0.828241	1.033792	1.644514	25.953706		
cpython-3.8/Lib/test/test_argparse.py	176809	ok	39.161340	41.652187	41.409981	43.311218	3.355668	3.829053	3.944344	4.803982	10.877934		
cpython-3.8/Lib/test/test_array.py	53835	ok	26.025332	27.316149	27.320436	28.736518	1.414434	1.533749	1.724233	2.583123	17.810047		
cpython-3.8/Lib/test/test_asdl_parser.py	4245	ok	19.073001	19.611814	19.776181	20.772502	0.473912	0.896991	1.125107	3.453952	21.864009		
cpython-3.8/Lib/test/test_ast.py	91057	ok	33.917582	35.371425	35.602397	37.847002	2.163659	2.225795	2.403558	3.239260	15.891590		
cpython-3.8/Lib/test/test_asyncgen.py	32199	ok	21.484310	23.314616	23.373325	25.573677	1.042183	1.162615	1.301880	1.832359	20.053606		
cpython-3.8/Lib/test/test_asynchat.py	9507	ok	19.813448	20.565064	20.561568	21.399880	0.587783	1.223114	1.232780	3.263269	16.813690		
cpython-3.8/Lib/test/test_asyncore.py	26431	ok	21.171093	23.024540	23.020950	24.510751	0.974896	1.406302	1.415749	1.844722	16.372396		
cpython-3.8/Lib/test/test_atexit.py	5951	ok	19.163442	19.803444	19.987069	20.834493	0.473212	0.584566	0.721934	1.321276	33.877191		
cpython-3.8/Lib/test/test_audioop.py	28914	ok	22.723350	23.889423	23.951559	25.665374	0.849342	0.998568	1.136694	1.750361	23.923691		
cpython-3.8/Lib/test/test_audit.py	4293	ok	17.988301	20.379993	20.306406	22.247744	0.534709	1.094496	1.128695	2.877059	18.620432		
cpython-3.8/Lib/test/test_augassign.py	7868	ok	19.388546	21.139817	20.738782	21.406379	0.559900	0.660863	0.809528	1.247782	31.988195		
cpython-3.8/Lib/test/test_base64.py	30893	ok	20.857605	22.614407	22.842393	24.334573	0.839455	1.247422	1.199269	1.588745	18.128915		
cpython-3.8/Lib/test/test_baseexception.py	7029	ok	18.848118	20.370195	20.134598	21.440657	0.485222	0.556256	0.629206	1.216604	36.620202		
cpython-3.8/Lib/test/test_bdb.py	42545	ok	22.574822	24.350169	24.118651	25.580069	1.068522	1.504092	1.518623	2.048008	16.189282		
cpython-3.8/Lib/test/test_bigaddrspace.py	2990	ok	17.725583	18.932280	19.490121	21.827238	0.376699	0.662385	0.694110	1.224386	28.581997		
cpython-3.8/Lib/test/test_bigmem.py	45960	ok	24.514188	26.012334	25.950567	27.273712	1.222917	1.374926	1.655573	2.828702	18.919075		
cpython-3.8/Lib/test/test_binascii.py	18427	ok	19.722066	21.228509	21.482113	23.532291	0.665301	0.743701	0.896287	1.967630	28.544405		
cpython-3.8/Lib/test/test_binhex.py	1836	ok	17.665985	20.142486	19.814764	21.632459	0.396746	0.930145	0.911647	2.387741	21.655219		
cpython-3.8/Lib/test/test_binop.py	14479	ok	20.160301	21.905551	21.793091	23.795047	0.670032	0.722781	0.849815	1.482051	30.307305		
cpython-3.8/Lib/test/test_bisect.py	13960	ok	20.131871	21.580851	21.898919	23.729063	0.660006	0.838954	0.935398	1.587840	25.723521		
cpython-3.8/Lib/test/test_bool.py	12784	ok	19.920509	21.053938	21.403390	23.530702	0.647945	1.322548	1.243861	2.484214	15.919222		
cpython-3.8/Lib/test/test_buffer.py	163879	ok	41.061065	42.867099	43.171996	45.129329	3.307259	3.542016	3.852583	5.045054	12.102458		
cpython-3.8/Lib/test/test_bufio.py	2597	ok	17.856791	19.664101	19.583762	20.904958	0.393655	0.480579	0.743240	2.251683	40.917529		
cpython-3.8/Lib/test/test_builtin.py	80262	ok	29.843369	30.980730	30.978766	32.008226	2.154825	2.531707	2.578456	3.214012	12.237092		
cpython-3.8/Lib/test/test_bytes.py	73960	ok	28.829091	29.899644	30.052330	31.167465	1.972259	2.642914	2.511042	2.998080	11.313137		
cpython-3.8/Lib/test/test_bz2.py	37644	ok	22.694359	24.397972	24.414989	25.952612	1.139377	1.272074	1.387922	1.921867	19.179686		
cpython-3.8/Lib/test/test_c_locale_coercion.py	19272	ok	18.730086	20.833295	20.766507	22.616603	0.595969	0.822712	1.170088	2.480981	25.322722		
cpython-3.8/Lib/test/test_calendar.py	49884	ok	21.648354	23.533633	23.665621	24.917343	0.978598	1.128321	1.401077	2.485854	20.857207		
cpython-3.8/Lib/test/test_call.py	21386	ok	20.008864	21.666577	21.807240	23.618901	0.817802	1.058754	1.290290	1.945850	20.464215		
cpython-3.8/Lib/test/test_capi.py	31194	ok	20.267885	22.267861	22.230044	24.060382	0.916842	0.953942	1.149572	1.849171	23.342985		
cpython-3.8/Lib/test/test_cgi.py	22678	ok	20.167813	21.872305	22.048175	23.860693	0.754918	0.922594	1.004076	1.398740	23.707390		
cpython-3.8/Lib/test/test_cgitb.py	2565	ok	18.071123	19.852460	19.573977	20.760241	0.366799	0.452252	0.542879	1.008257	43.896904		
cpython-3.8/Lib/test/test_charmapcodec.py	1718	ok	17.778375	20.087788	19.823133	21.415895	0.440651	0.861397	0.818769	1.183250	23.320007		
cpython-3.8/Lib/test/test_class.py	17836	ok	19.932966	22.092768	21.748623	23.910699	0.713206	0.763180	0.880879	1.359443	28.948313		
cpython-3.8/Lib/test/test_clinic.py	22228	ok	19.978220	21.784389	21.838437	23.699416	0.805945	1.127451	1.146678	1.552557	19.321802		
cpython-3.8/Lib/test/test_cmath.py	24644	ok	21.072742	22.341577	22.782796	24.677808	0.932008	1.026966	1.217829	1.634155	21.754929		
cpython-3.8/Lib/test/test_cmd.py	6249	ok	18.078165	19.833281	19.658674	20.939108	0.437186	0.478545	0.635886	1.279469	41.444929		
cpython-3.8/Lib/test/test_cmd_line.py	36229	ok	21.269152	22.894101	23.035266	25.108572	0.955362	1.042537	1.213007	1.701942	21.959981		
cpython-3.8/Lib/test/test_cmd_line_script.py	32211	ok	20.550489	22.321599	22.341988	23.884484	0.796627	0.959305	1.079409	1.538384	23.268506		
cpython-3.8/Lib/test/test_code.py	13986	ok	19.264143	20.787761	21.122885	22.855633	0.780761	1.183049	1.190598	1.566201	17.571340		
cpython-3.8/Lib/test/test_code_module.py	5646	ok	18.814603	20.110653	20.357755	21.547407	0.469686	0.550093	0.887875	2.404962	36.558674		
cpython-3.8/Lib/test/test_codeccallbacks.py	41950	ok	21.576885	23.509468	23.481289	25.163974	1.001687	1.084090	1.247750	2.089553	21.685894		
cpython-3.8/Lib/test/test_codecencodings_cn.py	3950	ok	17.703131	19.878873	19.859630	21.761306	0.377655	0.554229	0.796937	1.976509	35.867584		
cpython-3.8/Lib/test/test_codecencodings_hk.py	701	ok	18.443082	18.869422	19.207126	20.573094	0.358465	0.880655	0.739374	1.083989	21.426568		
cpython-3.8/Lib/test/test_codecencodings_iso2022.py	3742	ok	17.781383	20.071466	19.820363	21.900308	0.394928	0.497253	0.623912	1.051928	40.364720		
cpython-3.8/Lib/test/test_codecencodings_jp.py	4907	ok	18.149193	19.246473	19.605285	21.598203	0.410145	0.567907	0.748298	1.463382	33.890176		
cpython-3.8/Lib/test/test_codecencodings_kr.py	3028	ok	19.104394	19.851935	19.812131	20.595524	0.345463	0.407909	0.493966	1.171553	48.667540		
cpython-3.8/Lib/test/test_codecencodings_tw.py	681	ok	17.442209	20.222580	19.778407	21.411869	0.284692	0.593915	0.630801	1.037227	34.049595		
cpython-3.8/Lib/test/test_codecmaps_cn.py	746	ok	18.028269	19.167608	19.290912	20.384309	0.317329	0.670434	0.700325	1.171378	28.589865		
cpython-3.8/Lib/test/test_codecmaps_hk.py	386	ok	17.440446	19.480679	19.322041	21.018516	0.326000	0.393624	0.533101	0.983961	49.490547		
cpython-3.8/Lib/test/test_codecmaps_jp.py	1744	ok	17.502913	18.758505	19.212186	21.548499	0.315612	0.445742	0.611203	1.023056	42.083756		
cpython-3.8/Lib/test/test_codecmaps_kr.py	1188	ok	17.514314	19.714335	19.225921	20.313087	0.268258	0.357936	0.518394	0.911773	55.077845		
cpython-3.8/Lib/test/test_codecmaps_tw.py	705	ok	17.754682	19.027388	19.346276	21.619026	0.268964	0.326751	0.341178	0.428738	58.232010		
cpython-3.8/Lib/test/test_codecs.py	132756	ok	33.005683	33.544286	33.885302	35.087572	2.581662	3.092135	3.089612	3.751781	10.848260		
cpython-3.8/Lib/test/test_codeop.py	8164	ok	19.790328	20.391530	20.338717	20.944528	0.421613	0.616224	0.727908	1.578480	33.091105		
cpython-3.8/Lib/test/test_collections.py	85972	ok	31.139919	31.950551	31.901142	32.663219	2.452284	2.736199	2.854319	3.453402	11.676986		
cpython-3.8/Lib/test/test_colorsys.py	3927	ok	18.216032	20.566510	19.994827	21.787877	0.411034	0.455163	0.612051	1.284588	45.184956		
cpython-3.8/Lib/test/test_compare.py	3914	ok	18.205801	20.620350	20.176797	21.814810	0.640710	1.078211	1.139944	2.215367	19.124604		
cpython-3.8/Lib/test/test_compile.py	37963	ok	22.653617	24.143241	24.227620	26.199017	1.162066	1.485856	1.527121	1.954008	16.248712		
cpython-3.8/Lib/test/test_compileall.py	27345	ok	21.247781	22.565240	22.764416	24.548274	0.957224	1.404697	1.388388	1.876035	16.064130		
cpython-3.8/Lib/test/test_complex.py	30966	ok	22.472251	24.079207	24.118570	25.820921	1.043109	1.101517	1.261789	1.756694	21.860035		
cpython-3.8/Lib/test/test_concurrent_futures.py	46010	ok	23.715537	24.605593	24.807279	26.409980	1.319783	1.529206	1.760425	2.360443	16.090435		
cpython-3.8/Lib/test/test_configparser.py	86964	ok	28.102016	29.735256	29.573974	31.150162	1.727215	2.192489	2.198638	2.767271	13.562330		
cpython-3.8/Lib/test/test_contains.py	3569	ok	18.544998	20.430438	20.358614	21.799640	0.414038	0.550523	0.670493	1.084202	37.110991		
cpython-3.8/Lib/test/test_context.py	31482	ok	22.429506	23.954769	24.061784	25.677875	0.968730	1.129780	1.228286	1.820214	21.203035		
cpython-3.8/Lib/test/test_contextlib.py	33322	ok	22.301717	23.942389	23.938057	25.417081	1.191745	1.381413	1.527801	2.140831	17.331812		
cpython-3.8/Lib/test/test_contextlib_async.py	15175	ok	20.276649	21.333302	21.330926	22.202205	0.702633	0.892662	0.995349	1.486363	23.898512		
cpython-3.8/Lib/test/test_copy.py	26432	ok	22.594599	24.101944	24.156815	25.508006	1.053202	1.220711	1.356800	1.854650	19.744192		
cpython-3.8/Lib/test/test_copyreg.py	4498	ok	18.494033	19.825132	19.815045	20.960050	0.473899	0.979526	0.955497	1.954605	20.239512		
cpython-3.8/Lib/test/test_coroutines.py	64017	ok	26.718265	28.121274	28.039655	29.152581	1.963173	2.275399	2.301796	2.791863	12.358831		
cpython-3.8/Lib/test/test_cprofile.py	6477	ok	17.604533	20.039739	19.547465	21.597425	0.366200	0.621689	0.685368	1.131487	32.234365		
cpython-3.8/Lib/test/test_crashers.py	1197	ok	18.441443	19.023709	19.668900	21.849137	0.319186	0.360386	0.405731	0.815756	52.787082		
cpython-3.8/Lib/test/test_crypt.py	4063	ok	18.961560	19.849726	19.710997	20.322513	0.432263	1.051406	1.088257	2.502625	18.879213		
cpython-3.8/Lib/test/test_csv.py	48921	ok	25.405227	26.560966	26.502056	27.916980	1.298492	1.369259	1.587806	2.345261	19.398063		
cpython-3.8/Lib/test/test_ctypes.py	184	ok	17.522994	19.451994	19.369779	21.505455	0.290775	0.690258	0.630409	0.987261	28.180768		
cpython-3.8/Lib/test/test_curses.py	46563	ok	24.635937	25.933470	26.141650	27.812812	1.256492	1.338533	1.502975	2.342219	19.374549		
cpython-3.8/Lib/test/test_dataclasses.py	111408	ok	33.334678	34.660507	34.819268	36.746628	2.803430	3.301070	3.311591	4.050870	10.499780		
cpython-3.8/Lib/test/test_datetime.py	2201	ok	17.493581	19.714723	19.523356	21.593030	0.409469	0.596280	0.778764	1.382072	33.062868		
cpython-3.8/Lib/test/test_dbm.py	6602	ok	18.700283	19.646271	20.165275	22.663843	0.538674	0.676420	0.820333	1.328413	29.044465		
cpython-3.8/Lib/test/test_dbm_dumb.py	10868	ok	19.081971	21.306131	21.159139	22.835370	0.622117	1.235193	1.165048	2.002334	17.249233		
cpython-3.8/Lib/test/test_dbm_gnu.py	6366	ok	19.139125	19.803554	19.938698	20.905723	0.498038	0.704051	0.742437	1.147644	28.128017		
